id,translated_dialog,og_response
timon-of-athens-act-2-scene-1.json-line-3,"I will leave now, sir.","  'I go, sir!'Take the bonds along with you,And have the dates in contempt.  "
timon-of-athens-act-2-scene-1.json-line-4,"Yes, leave, and take these notes of the debt with you, and make sure to show him that the time has already passed to pay me back.","  I will, sir.  "
timon-of-athens-act-2-scene-1.json-line-5,"Ok, sir.",  Go.  
timon-of-athens-act-2-scene-2.json-line-0,"He has no common sense, no restraint! He spends his money so thoughtlessly that there is no way he will ever learn to care for it responsibly or even stop lending it out extravagantly. He does not even take account of what he gives away, nor does he give a thought to what means he has to keep this up. I have never seen someone so dumb, but so kind. But what can we do? He will not listen until he suffers for his actions. I must be honest with him, and here he comes from hunting. Damn, damn, damn! ","  Good even, Varro: what,You come for money?  "
timon-of-athens-act-2-scene-2.json-line-1,Good evening. You've come from Varro for money?,  Is't not your business too?  
timon-of-athens-act-2-scene-2.json-line-2,Isn't that why you're here too?,"  It is: and yours too, Isidore?  "
timon-of-athens-act-2-scene-2.json-line-3,"Yes, and you come from Isidore for the same?",  It is so.  
timon-of-athens-act-2-scene-2.json-line-4,Yes.,  Would we were all discharged!  
timon-of-athens-act-2-scene-2.json-line-5,I just want to get paid!,  I fear it.  
timon-of-athens-act-2-scene-2.json-line-6,I'm worried we won't be.,  Here comes the lord.  
timon-of-athens-act-2-scene-2.json-line-7,Here he comes.,"  So soon as dinner's done, we'll forth again,My Alcibiades. With me? what is your will?  "
timon-of-athens-act-2-scene-2.json-line-8,"So as soon as we're done with dinner you will be leaving, Alcibiades. [To CAPHIS] What? You're here to see me?","  My lord, here is a note of certain dues.  "
timon-of-athens-act-2-scene-2.json-line-9,"Yes my lord, here is a note stating your debts.",  Dues! Whence are you?  
timon-of-athens-act-2-scene-2.json-line-10,Debts! Where are you from?,"  Of Athens here, my lord.  "
timon-of-athens-act-2-scene-2.json-line-11,"Athens, my lord.",  Go to my steward.  
timon-of-athens-act-2-scene-2.json-line-12,Go see my assistant.,"   Please it your lordship, he hath put me off    To the succession of new days this month:    My master is awaked by great occasion    To call upon his own, and humbly prays you    That with your other noble parts you'll suit    In giving him his right.   "
timon-of-athens-act-2-scene-2.json-line-13,"Please, he has been putting me off every day for the past month. Please, my master is newly aware of reasons to want his money back, and only asks that your honor will prove consistent and give him what you owe.","  Mine honest friend,I prithee, but repair to me next morning.  "
timon-of-athens-act-2-scene-2.json-line-14,"Fine,  just please wait until tomorrow morning.","  Nay, good my lord,  "
timon-of-athens-act-2-scene-2.json-line-15,No.,"  Contain thyself, good friend.  "
timon-of-athens-act-2-scene-2.json-line-16,Calm down.,"  One Varro's servant, my good lord,  "
timon-of-athens-act-2-scene-2.json-line-17," I come as Varro's servant, sir",  From Isidore;He humbly prays your speedy payment.  
timon-of-athens-act-2-scene-2.json-line-18,And I come as Isidore's. He wants you to pay him back as soon as possible.,"  If you did know, my lord, my master's wants  "
timon-of-athens-act-2-scene-2.json-line-19,"If you knew why my master needed the money, sir","  'Twas due on forfeiture, my lord, six weeks And past.  "
timon-of-athens-act-2-scene-2.json-line-20,Your debt was owed six weeks ago.,"  Your steward puts me off, my lord;And I am sent expressly to your lordship.  "
timon-of-athens-act-2-scene-2.json-line-21,"Your assistant keeps ignoring me, and now I've been told to speak only to you.","  Give me breath.I do beseech you, good my lords, keep on;I'll wait upon you instantly.  "
timon-of-athens-act-2-scene-2.json-line-22,Give me a second. Please wait a bit and I'll be with you as soon as I can.,"   Come hither: pray you,    How goes the world,   that I am thus encounter'd    With clamourous demands of date-broke bonds,    And the detention of long-since-due debts,    Against my honour?   "
timon-of-athens-act-2-scene-2.json-line-23,"Come here, please. What the hell is going on? Why is everyone yelling at me about overdue payments, which I promised to pay a long time ago?","   Please you, gentlemen,    The time is unagreeable to this business:    Your importunacy cease till after dinner,    That I may make his lordship understand    Wherefore you are not paid.   "
timon-of-athens-act-2-scene-2.json-line-24,"Please, sir. Now is not the time to talk about this. Keep your questions until after dinner, then I will tell you why you have not repaid these debts.","  Do so, my friends. See them well entertain'd.  "
timon-of-athens-act-2-scene-2.json-line-25,"Ok, and make sure to take care of them.","  Pray, draw near.  "
timon-of-athens-act-2-scene-2.json-line-26,Here it comes.,"  Stay, stay, here comes the fool with Apemantus:let's ha' some sport with 'em.  "
timon-of-athens-act-2-scene-2.json-line-27,Look! Here comes Apemantus with the fool. Let's make fun of them.,"  Hang him, he'll abuse us.  "
timon-of-athens-act-2-scene-2.json-line-28,We should kill him before he harasses us.,"  A plague upon him, dog!  "
timon-of-athens-act-2-scene-2.json-line-29,I do hope that dog dies.,"  How dost, fool?  "
timon-of-athens-act-2-scene-2.json-line-30,"What's up, fool?",  Dost dialogue with thy shadow?  
timon-of-athens-act-2-scene-2.json-line-31,Are you talking to yourself?,  I speak not to thee.  
timon-of-athens-act-2-scene-2.json-line-32,I'm not talking to you.,"  No,'tis to thyself.  "
timon-of-athens-act-2-scene-2.json-line-33,"Exactly, you could only be calling yourself a fool.",  Come away.  
timon-of-athens-act-2-scene-2.json-line-34,Let's go.,  There's the fool hangs on your back already.  
timon-of-athens-act-2-scene-2.json-line-35,"Actually, it seems the ""fool"" goes with you.","  No, thou stand'st single, thou'rt not on him yet.  "
timon-of-athens-act-2-scene-2.json-line-36,You're not even good enough to come with me. You are the fool.,  Where's the fool now?  
timon-of-athens-act-2-scene-2.json-line-37,"Wait, now, who does the title, ""fool,"" attend now?","  He last asked the question. Poor rogues, andusurers' men! bawds between gold and want!  "
timon-of-athens-act-2-scene-2.json-line-38,"The man who needs to ask. You poor idiots, working for money-lenders. You're like whores who shuttle between money and greed?","  What are we, Apemantus?  "
timon-of-athens-act-2-scene-2.json-line-39,What did you call us?,  Asses.  
timon-of-athens-act-2-scene-2.json-line-40,Asses.,  Why?  
timon-of-athens-act-2-scene-2.json-line-41,Excuse me?,"  That you ask me what you are, and do not knowyourselves. Speak to 'em, fool.  "
timon-of-athens-act-2-scene-2.json-line-42,"Proof of it lies in the fact that you even need to ask, because you don't even know that you're asses. Go ahead, fool.","  How do you, gentlemen?  "
timon-of-athens-act-2-scene-2.json-line-43,"Good day, gentlemen.","  Gramercies, good fool: how does your mistress?  "
timon-of-athens-act-2-scene-2.json-line-44,Why thank you! How is your whore girlfriend?,  She's e'en setting on water to scald such chickensas you are. Would we could see you at Corinth!  
timon-of-athens-act-2-scene-2.json-line-45,She's sitting over hot water to sweat out STDs like yourselves. If only we had known about you all at the Corinth whorehouse!,  Good! gramercy.  
timon-of-athens-act-2-scene-2.json-line-46,Haha. Well done!,"  Look you, here comes my mistress' page.  "
timon-of-athens-act-2-scene-2.json-line-47,"Look, here comes my girlfriend's little man.","   [To the Fool]  Why, how now, captain! what do youin this wise company? How dost thou, Apemantus?  "
timon-of-athens-act-2-scene-2.json-line-48,[To the FOOL] What are you doing here with these people? And how are you Apemantus?,"  Would I had a rod in my mouth, that I might answerthee profitably.  "
timon-of-athens-act-2-scene-2.json-line-49,"I wish my mouth were a bat to beat you with. That way, I could answer your question correctly.","  Prithee, Apemantus, read me the superscription ofthese letters: I know not which is which.  "
timon-of-athens-act-2-scene-2.json-line-50,"Please Apemantus, could you read the different lines in these letters? I can't make any sense of them.",  Canst not read?  
timon-of-athens-act-2-scene-2.json-line-51,You can't read?,  No.  
timon-of-athens-act-2-scene-2.json-line-52,No.,"   There will little learning die then, that day thou    art hanged.   This is to Lord Timon; this to    Alcibiades. Go; thou wast born a bastard, and thou't    die a bawd.   "
timon-of-athens-act-2-scene-2.json-line-53,"You might as well die, because the day you can't learn is the day you are basically hanged.[Gesturing with the letters] This one is to Lord Timon, and this one is to Alcibiades. You were born a bastard, and now you'll die a whore.","  Thou wast whelped a dog, and thou shalt famish adog's death. Answer not; I am gone.  "
timon-of-athens-act-2-scene-2.json-line-54,"You talk like a dog and you're going to die like a dog. Don't even answer me, I'm leaving.","  E'en so thou outrunnest grace. Fool, I will go withyou to Lord Timon's.  "
timon-of-athens-act-2-scene-2.json-line-55,You're running away from the teaching that might have saved you. [To the FOOL] Let's go together to Lord Timon's.,  Will you leave me there?  
timon-of-athens-act-2-scene-2.json-line-56,I can't stay here?,  If Timon stay at home. You three serve three usurers?  
timon-of-athens-act-2-scene-2.json-line-57,If Timon is there I'm going to leave a Fool with him. [To CAPHIS and the Servants] The three of you are assistants to the money-lenders?,  Ay; would they served us!  
timon-of-athens-act-2-scene-2.json-line-58,"Yes, if only they were our assistants!","  So would I,as good a trick as ever hangman served thief.  "
timon-of-athens-act-2-scene-2.json-line-59,Me toothat would be like an executioner serving a thief.,  Are you three usurers' men?  
timon-of-athens-act-2-scene-2.json-line-60,"Say again, you three are assistants to the money-lenders?","  Ay, fool.  "
timon-of-athens-act-2-scene-2.json-line-61,"Yes, fool.","   I think no usurer but has a fool to his servant: my    mistress is one, and I am her fool.   When men come    to borrow of your masters, they approach sadly, and    go away merry; but they enter my mistress' house    merrily, and go away sadly: the reason of this?   "
timon-of-athens-act-2-scene-2.json-line-62,"Any assistant to a money-lender is a fool. My girlfriend is a fool, and I am her fool. When people come to borrow from your bosses, they come with sad faces and leave with happy ones, but when they come to my girlfriend's whorehouse, they come with happy faces and leave with sad ones. What's the reason for this?",  I could render one.  
timon-of-athens-act-2-scene-2.json-line-63,I can give you a reason.,"  Do it then, that we may account thee a whoremasterand a knave; which not-withstanding, thou shalt beno less esteemed.  "
timon-of-athens-act-2-scene-2.json-line-64,"Give it then, so we can call you both a pimp and an idiot, which would not be any worse than what you are now.","  What is a whoremaster, fool?  "
timon-of-athens-act-2-scene-2.json-line-65,"What is a pimp, fool?","   A fool in good clothes, and something like thee.    'Tis a spirit: sometime't appears like a lord;    sometime like a lawyer;   sometime like a philosopher,    with two stones moe than's artificial one: he is    very often like a knight; and, generally, in all    shapes that man goes up and down in from fourscore    to thirteen, this spirit walks in.   "
timon-of-athens-act-2-scene-2.json-line-66,"A fool that wears nice clothes, not unlike you. He can change appearances. Sometimes he looks like a lord, and sometimes he looks like lawyer. Sometimes, he looks like a philosopher with two testicles to add to the stone he uses for alchemy. A lot of times he looks like a knight, but generally he sticks to the appearances men take between the ages of 13 and 80.",  Thou art not altogether a fool.  
timon-of-athens-act-2-scene-2.json-line-67,You're not a complete fool.,"  Nor thou altogether a wise man: as much foolery asI have, so much wit thou lackest.  "
timon-of-athens-act-2-scene-2.json-line-68,"And you're definitely not the brightest bulb on the tree. As much as I am a fool, that's how much intelligence you lack.",  That answer might have become Apemantus.  
timon-of-athens-act-2-scene-2.json-line-69,That response could have come from my own mouth.,"  Aside, aside; here comes Lord Timon.  "
timon-of-athens-act-2-scene-2.json-line-70,"Move away, here comes Lord Timon.","  Come with me, fool, come.  "
timon-of-athens-act-2-scene-2.json-line-71,"Let's go, fool.","  I do not always follow lover, elder brother andwoman; sometime the philosopher.  "
timon-of-athens-act-2-scene-2.json-line-72,"I do not always stick to lovers, women, and rich men. Sometimes I hang out with philosophers!","  Pray you, walk near: I'll speak with you anon.  "
timon-of-athens-act-2-scene-2.json-line-73,[To TIMON] Let's walk and talk.,"   You make me marvel: wherefore ere this time    Had you not fully laid my state before me,    That I might so have rated my expense,    As I had leave of means?   "
timon-of-athens-act-2-scene-2.json-line-74,"I'm shocked. Why did you not tell me about all of the debts, so I could cut off my spending?","  You would not hear me,At many leisures I proposed.  "
timon-of-athens-act-2-scene-2.json-line-75,I brought it up many times. You didn't listen to me.,"   Go to:    Perchance some single vantages you took.    When my indispos ition put you back:    And that unaptness made your minister,    Thus to excuse yourself.   "
timon-of-athens-act-2-scene-2.json-line-76,"No way! Maybe you took some small opportunities to mention it to me, and you took my deafness on a few occasions as an excuse not to ask me ever again.","   O my good lord,    At many times I brought in my accounts,    Laid them before you; you would throw them off,    And say, you found them in mine honesty.    When, for some trifling present, you have bid me    Return so much, I have shook my head and wept;    Yea, 'gainst the authority of manners, pray'd you    To hold your hand more close:   I did endure    Not seldom, nor no slight cheques, when I have    Prompted you in the ebb of your estate    And your great flow of debts.   My loved lord,    Though you hear now, too lateyet now's a time    The greatest of your having lacks a half    To pay your present debts.   "
timon-of-athens-act-2-scene-2.json-line-77,"Oh no, I showed you the numbers several times and put them right in front of you. You would throw them away and say you had me look at them. I have said no and cried when you offered huge amounts of money in return for small gifts, and I have told you to be tighter with your wallet, so bluntly that it was almost rude. I faced many hard outbursts of yours when I told you about your shrinking estate and your growing debts. Now that you are listening to me it's too late, and still I have to tell you that all your money will only pay half of all that you owe.",  Let all my land be sold.  
timon-of-athens-act-2-scene-2.json-line-78,Sell all my land.,"   'Tis all engaged, some forfeited and gone;    And what remains will hardly stop the mouth    Of present dues:   the future comes apace:    What shall defend the interim? and at length    How goes our reckoning?   "
timon-of-athens-act-2-scene-2.json-line-79,"It's all mortgaged, and some of it already sold. What's left won't even come close to paying off everyone. And what are we going to do about the even greater number of creditors that will approach us soon? What can we do in the long run?",  To Lacedaemon did my land extend.  
timon-of-athens-act-2-scene-2.json-line-80,My land extended all the way to Sparta.,"  O my good lord, the world is but a word:Were it all yours to give it in a breath,How quickly were it gone!  "
timon-of-athens-act-2-scene-2.json-line-81,"But sir, you would have given the entire world in one breath. Your holdings shrank so quickly!",  You tell me true.  
timon-of-athens-act-2-scene-2.json-line-82,You are telling the truth.,"   If you suspect my husbandry or falsehood,    Call me before the exactest auditors    And set me on the proof.   So the gods bless me,    When all our offices have been oppress'd    With riotous feeders, when our vaults have wept    With drunken spilth of wine, when every room    Hath blazed with lights and bray'd with minstrelsy,    I have retired me to a wasteful cock,    And set mine eyes at flow.   "
timon-of-athens-act-2-scene-2.json-line-83,"If you think that my management has been poor or dishonest, have me inspected by the strictest auditors to prove my integrity. This is how the gods reward me, when greedy freeloaders have eaten everything in the kitchen and drunk all the wine, and when hired musicians have been made to occupy and light up every room in the house. I have given myself up to wastefulness and now all I can do is cry about it.","  Prithee, no more.  "
timon-of-athens-act-2-scene-2.json-line-84,Please stop.,"   Heavens, have I said, the bounty of this lord!    How many prodigal bits have slaves and peasants    This night englutted! Who is not Timon's?    What heart, head, sword, force, means, but is    Lord Timon's?    Great Timon, noble, worthy, royal Timon!    Ah, when the means are gone that buy this praise,    The breath is gone whereof this praise is made:    Feast-won, fast-lost; one cloud of winter showers,    These flies are couch'd.   "
timon-of-athens-act-2-scene-2.json-line-85,"And yet I have not touched on how loose you've been with your money! How many delicacies have poor men eaten tonight on your account? Who does not seem to belong to Timon? Is there anything in the world that you have not claimed as your own to give? They have called you great, noble, worthy, and royal, but when all you have to buy compliments is gone, there will be no praise left. What is quickly made is quickly lost, and these men will disappear like flies after seeing one winter cloud. ","   Come, sermon me no further:    No villanous bounty yet hath pass'd my heart;    Unwisely, not ignobly, have I given.    Why dost thou weep? Canst thou the conscience lack,    To think I shall lack friends?   Secure thy heart;    If I would broach the vessels of my love,    And try the argument of hearts by borrowing,    Men and men's fortunes could I frankly use    As I can bid thee speak.   "
timon-of-athens-act-2-scene-2.json-line-86,"Don't preach to me. I have not done a single bad thing in giving these gifts, for they were imprudently, not dishonorably, given. Why are you so upset? Can't you see that I have all the friends in the world? Don't worry, because if I could appeal to those who have received so much from me in love and work to inspire their sympathy, other men and their fortunes will prove themselves available to me. One word and someone will lend to me. ",  Assurance bless your thoughts!  
timon-of-athens-act-2-scene-2.json-line-87,I hope you're right.,"   And, in some sort, these wants of mine are crown'd,    That I account them blessings; for by these    Shall I try friends:   you shall perceive how you    Mistake my fortunes; I am wealthy in my friends.    Within there! Flaminius! Servilius!   "
timon-of-athens-act-2-scene-2.json-line-88,"In a way, these debts are a blessing in disguise, because this way I can see who my real friends are. You'll see how wrong you are about their loyalty to meI have many friends! Come here Flaminius, Servilius!",  My lord? my lord?  
timon-of-athens-act-2-scene-2.json-line-89,Hello?,"   I will dispatch you severally; you to Lord Lucius;    to Lord Lucullus you: I hunted with his honour    to-day: you, to Sempronius:   commend me to their    loves, and, I am proud, say, that my occasions have    found time to use 'em toward a supply of money: let    the request be fifty talents.   "
timon-of-athens-act-2-scene-2.json-line-90,"[Pointing to different servants] I will split you all up and send you to Lord Lucius, you to Lord Lucullus, my hunting-partner today, and you to Sempronius. Tell them you come from me, and due to extenuating circumstances I could use their help and some money. Ask for fifty talents from each.","  As you have said, my lord.  "
timon-of-athens-act-2-scene-2.json-line-91,Whatever you say.,   [Aside]  Lord Lucius and Lucullus? hum!  
timon-of-athens-act-2-scene-2.json-line-92,"[To himself] He's going to ask Lucius and Lucullus, of all people?","   Go you, sir, to the senators    Of whom, even to the state's best health, I have    Deserved this hearing   bid 'em send o' the instant    A thousand talents to me.   "
timon-of-athens-act-2-scene-2.json-line-93,[To FLAVIUS] You go to the senators. I deserve an audience with them. Ask them to send me a thousand talents.,"   I have been bold    For that I knew it the most general way    To them to use your signet and your name;    But they do shake their heads, and I am here    No richer in return.   "
timon-of-athens-act-2-scene-2.json-line-94,"I have used your badge as sign of my authority to act for you and approached them aggressively asking for money. They said no, and I came back with no more than I left with.",  Is't true? can't be?  
timon-of-athens-act-2-scene-2.json-line-95,That can't be true!,"   They answer, in a joint and corporate voice,    That now they are at fall, want treasure, cannot    Do what they would; are sorryyou are honourable,    But yet they could have wish'dthey know not    Something hath been amiss   a noble nature    May catch a wrenchwould all were well'tis pity;    And so, intending other serious matters,    After distasteful looks and these hard fractions,    With certain half-caps and cold-moving nods    They froze me into silence.   "
timon-of-athens-act-2-scene-2.json-line-96,"They answered in unison that they would like to help, but do not have enough to spare. They did say they were sorry and that they liked you, and that they had no idea anything was wrong with your estate. They lamented that even the noblest men can come upon bad luck, wished life were better, and said it was all so sad. Then they moved on to what they said were more serious matters, and shared looks of disgust and hard, half-uttered sentences. Then they were so gruff with their grudging salutes and cold nods that I was shocked into silence.","   You gods, reward them!    Prithee, man, look cheerly. These old fellows    Have their ingratitude in them hereditary:    Their blood is caked, 'tis cold, it seldom flows;    'Tis lack of kindly warmth they are not kind;    And nature, as it grows again toward earth,    Is fashion'd for the journey, dull and heavy.   "
timon-of-athens-act-2-scene-2.json-line-97,"I hope the gods give them what they deserve! But calm down, those old cronies have ingratitude in their DNA. Their blood is thick and runs slow and cold. They do not have the warmth to be kind. And they must act as their nature dictates, dull and heavy.",  Go to Ventidius.  
timon-of-athens-act-2-scene-2.json-line-98,Go to Ventidius.,"  Prithee, be not sad,Thou art true and honest; ingeniously I speak.No blame belongs to thee.  "
timon-of-athens-act-2-scene-2.json-line-99,"Please cheer up. You are a good man, and I don't blame you.","   Ventidius lately    Buried his father; by whose death he's stepp'd    Into a great estate:   when he was poor,    Imprison'd and in scarcity of friends,    I clear'd him with five talents:   greet him from me;    Bid him suppose some good necessity    Touches his friend, which craves to be remember'd    With those five talents.   "
timon-of-athens-act-2-scene-2.json-line-100,"Ventidius just held his father's funeral, who died and left him heir to an enormous fortune. When he was poor and had no one to turn to, I gave him five talents. Go to him for me and ask that his friend needs him right now, and hopes that he remembers those five talents.","  That had, give't these fellowsTo whom 'tis instant due. Ne'er speak, or think,That Timon's fortunes 'mong his friends can sink.  "
timon-of-athens-act-2-scene-2.json-line-101,"Now that that's done, give these men what they are due right now. Don't say or even imagine that my friends will fail me.","  I would I could not think it: that thought isbounty's foe;Being free itself, it thinks all others so.  "
timon-of-athens-act-3-scene-1.json-line-0,I told Lucullus that you were here. He'll be in soon.,"  I thank you, sir.  "
timon-of-athens-act-3-scene-1.json-line-1,Thanks.,  Here's my lord.  
timon-of-athens-act-3-scene-1.json-line-2,There he is.,"   [Aside]   One of Lord Timon's men? a gift, I    warrant. Why, this hits right; I dreamt of a silver    basin and ewer to-night.   Flaminius, honest    Flaminius; you are very respectively welcome, sir.    Fill me some wine.   "
timon-of-athens-act-3-scene-1.json-line-3,"[To himself] Is this one of Timon's servants? Great! I dreamt last night of expensive gifts. [To FLAMINIUS] Welcome, Flaminius. [To the SERVANT] Go get some wine for us.","  And how does that honourable, complete, free-heartedgentleman of Athens, thy very bountiful good lordand master?  "
timon-of-athens-act-3-scene-1.json-line-4,How is your master Timon? He's so honest and generous.,  His health is well sir.  
timon-of-athens-act-3-scene-1.json-line-5,He is healthy.,"  I am right glad that his health is well, sir: andwhat hast thou there under thy cloak, pretty Flaminius?  "
timon-of-athens-act-3-scene-1.json-line-6,"It's important to be healthy. What do you have under your cloak, Flaminius?","   'Faith, nothing but an empty box, sir; which, in my    lord's behalf, I come to entreat your honour to    supply;   who, having great and instant occasion to    use fifty talents, hath sent to your lordship to    furnish him, nothing doubting your present    assistance therein.   "
timon-of-athens-act-3-scene-1.json-line-7,"Nothing, just an empty box, which Timon asked that I beg you fill with some money. He could really use fifty talents, and thinks you would be kind enough to lend him that money. He thinks without a doubt you will assist him.","   La, la, la, la! 'nothing doubting,' says he? Alas,    good lord! a noble gentleman 'tis, if he would not    keep so good a house.   Many a time and often I ha'    dined with him, and told him on't, and come again to    supper to him, of purpose to have him spend less,    and yet he would embrace no counsel, take no warning    by my coming.   Every man has his fault, and honesty    is his: I ha' told him on't, but I could ne'er get    him from't.   "
timon-of-athens-act-3-scene-1.json-line-8,"Ha ha ha! He thinks so? He's a very nice guy, but he has spent too much money. I came over several times for dinner and told him to be more thrifty, but he would never listen or heed my warnings. No one is perfect, and his vice is generosity. I told him so, but never could change his ways. ","  Please your lordship, here is the wine.  "
timon-of-athens-act-3-scene-1.json-line-9,Here's the wine.,"  Flaminius, I have noted thee always wise. Here's to thee.  "
timon-of-athens-act-3-scene-1.json-line-10,"I always thought you were smart, Flaminius. Take this.",  Your lordship speaks your pleasure.  
timon-of-athens-act-3-scene-1.json-line-11,Timon says the same. ,"   I have observed thee always for a towardly prompt    spiritgive thee thy dueand one that knows what    belongs to reason;   and canst use the time well, if    the time use thee well: good parts in thee.   "
timon-of-athens-act-3-scene-1.json-line-12,I always thought you were an able and efficient guy whoto give you your due creditknows how to be reasonable. I always imagined that instead of being swept up in circumstance you'd be able to see an opportunity when it presented itself. These are good traits.,"  Get you gone, sirrah.  "
timon-of-athens-act-3-scene-1.json-line-13,Leave and give us a moment.,"   Draw nearer, honest Flaminius. Thy lord's a    bountiful gentleman: but thou art wise; and thou    knowest well enough, although thou comest to me,    that this is no time to lend money, especially upon    bare friendship, without security.   Here's three    solidares for thee: good boy, wink at me, and say    thou sawest me not. Fare thee well.   "
timon-of-athens-act-3-scene-1.json-line-14,"Come closer to me Flaminius. Your lord is a generous man, but you are smart and know as well as anybody, even though you've come to me, that now is not the time to lend money, especially to friends, without some kind of insurance. Here are three coins. This way you can say that you never visited me and I did not reject your request for a loan. Goodbye. ","  Is't possible the world should so much differ,And we alive that lived? Fly, damned baseness,To him that worships thee!  "
timon-of-athens-act-3-scene-1.json-line-15,Is it really possible that such bad men can exist when there are good ones too? You and your money sicken me.,"  Ha! now I see thou art a fool, and fit for thy master.  "
timon-of-athens-act-3-scene-1.json-line-16,"Ah, now I can tell that you're as dumb as Timon.","   May these add to the number that may scald thee!    Let moulten coin be thy damnation,    Thou disease of a friend, and not himself!    Has friendship such a faint and milky heart,    It turns in less than two nights?   O you gods,    I feel master's passion! this slave,    Unto his honour, has my lord's meat in him:    Why should it thrive and turn to nutriment,    When he is turn'd to poison?    O, may diseases only work upon't!    And, when he's sick to death, let not that part of nature    Which my lord paid for, be of any power    To expel sickness, but prolong his hour!   "
timon-of-athens-act-3-scene-2.json-line-0,You're talking about Timon? He is my friend and a good guy.,"   We know him for no less, though we are but strangers    to him.   But I can tell you one thing, my lord, and    which I hear from common rumours: now Lord Timon's    happy hours are done and past, and his estate    shrinks from him.   "
timon-of-athens-act-3-scene-2.json-line-1,"We've heard as much, even though we've never met the man. Still, I can tell you something else which I've heard as a rumor: Timon's best days are behind him, and his estate is shrinking beyond his control.","  Fie, no, do not believe it; he cannot want for money.  "
timon-of-athens-act-3-scene-2.json-line-2,"Psh, no, don't believe the rumors. He has plenty of money.","   But believe you this, my lord, that, not long ago,    one of his men was with the Lord Lucullus to borrow    so many talents,   nay, urged extremely for't and    showed what necessity belonged to't, and yet was denied.   "
timon-of-athens-act-3-scene-2.json-line-3,"But, my lord, believe this: one of his men went to the Lord Lucullus to ask for that much. Really, he begged desperately for it, showing just how much he really needed it, and still he was rejected.",  How!  
timon-of-athens-act-3-scene-2.json-line-4,No way!,"  I tell you, denied, my lord.  "
timon-of-athens-act-3-scene-2.json-line-5,"Yes, totally rejected.","   What a strange case was that! now, before the gods,    I am ashamed on't. Denied that honourable man!    there was very little honour showed in't. For my own    part, I must needs confess, I have received some    small kindnesses from him, as money, plate, jewels    and such-like trifles, nothing comparing to his;    yet, had he mistook him and sent to me, I should    ne'er have denied his occasion so many talents.   "
timon-of-athens-act-3-scene-2.json-line-6,"That is so weird! God as my witness, I am ashamed to hear that such an honorable man was denied a loan. There is no honor at all in that, and when I think of myself, I must say I have received many gifts from him: money, silver, jewels, and other thingsthough nothing compared to what he gave Lucullus. If Timon had foregone Lucullus and asked me for a loan, I never would have denied him so much.","  See, by good hap, yonder's my lord;I have sweat to see his honour. My honoured lord,  "
timon-of-athens-act-3-scene-2.json-line-7,"There you are, my lord, I've been look all over for you. My lord","  Servilius! you are kindly met, sir. Fare thee well:commend me to thy honourable virtuous lord, my veryexquisite friend.  "
timon-of-athens-act-3-scene-2.json-line-8,"Servilius! It's good to see you. Please, bring me to Timon, my good friend.","  May it please your honour, my lord hath sent  "
timon-of-athens-act-3-scene-2.json-line-9,"If you are willing, Timon sent","  Ha! what has he sent? I am so much endeared tothat lord; he's ever sending: how shall I thankhim, thinkest thou? And what has he sent now?  "
timon-of-athens-act-3-scene-2.json-line-10,"Ha! What gift has he sent me? I owe that man so much, since he's always giving me gifts. How do you think I should thank him? What has he sent me?","  Has only sent his present occasion now, my lord;requesting your lordship to supply his instant usewith so many talents.  "
timon-of-athens-act-3-scene-2.json-line-11,"Only me to state his current state of affairs, and to ask you to lend him some money.",  I know his lordship is but merry with me;He cannot want fifty five hundred talents.  
timon-of-athens-act-3-scene-2.json-line-12,Timon must be joking. There's no way he needs fifty five hundred talents.,"  But in the mean time he wants less, my lord.If his occasion were not virtuous,I should not urge it half so faithfully.  "
timon-of-athens-act-3-scene-2.json-line-13,For now he wants less. I wouldn't speak with such urgency about this if it were a joke.,"  Dost thou speak seriously, Servilius?  "
timon-of-athens-act-3-scene-2.json-line-14,You're serious?,"  Upon my soul,'tis true, sir.  "
timon-of-athens-act-3-scene-2.json-line-15,"Yes, I swear.","   What a wicked beast was I to disfurnish myself    against such a good time, when I might ha' shown    myself honourable!   how unluckily it happened, that I    should purchase the day before for a little part,    and undo a great deal of honoured!   Servilius, now,    before the gods, I am not able to do,the more    beast, I say:I was sending to use Lord Timon    myself, these gentlemen can witness!   but I would    not, for the wealth of Athens, I had done't now.    Commend me bountifully to his good lordship;   and I    hope his honour will conceive the fairest of me,    because I have no power to be kind:   and tell him    this from me, I count it one of my greatest    afflictions, say, that I cannot pleasure such an    honourable gentleman.   Good Servilius, will you    befriend me so far, as to use mine own words to him?   "
timon-of-athens-act-3-scene-2.json-line-16,"I'm a horrible man for accepting all those gifts from Timon, when I could have been better! I gave up the opportunity to be a good man for something that brings me no honor! Servilius, I swear to god that I cannot help. I was actually going to send someone to borrow from Timon, and these men here will back me up. I swear on all the wealth of Athens! Tell Timon what I've said. I hope he will think of me well, even if I cannot help him. Tell him that it pains me more than anything else that I cannot aid such a good man. Servilius, would you be a good friend to me and tell him this?","  Yes, sir, I shall.  "
timon-of-athens-act-3-scene-2.json-line-17,"Yes, I will.","  I'll look you out a good turn, Servilius.  "
timon-of-athens-act-3-scene-2.json-line-18,"I wish you the best, Servilius!","  True as you said, Timon is shrunk indeed;And he that's once denied will hardly speed.  "
timon-of-athens-act-3-scene-2.json-line-19,"It's as you said, Timon is poor. And someone who is denied once does not have much hope of prospering.","  Do you observe this, Hostilius?  "
