id,translated_dialog,og_response
twelfth-night-act-2-scene-2.json-line-0,Weren't you with the Countess Olivia just now?,"  Even now, sir. On a moderate pace I have since arrived but hither.  "
twelfth-night-act-2-scene-2.json-line-1,"Yes, just now, sir. I've only made it this far, walking at a moderate pace.","   She returns this ring to you, sir. You might have savedme my pains to have taken it away yourself.   She adds, moreover, that you should put your lord into a desperateassurance she will none of him.   And one thing more, that you be never so hardy to come again in his affairs,unless it be to report your lords taking of this.     Receive it so.   "
twelfth-night-act-2-scene-2.json-line-2,"She returns this ring to you, sir. You might have saved me the trouble and taken it with you. She also adds that you should make it clear to your lord that there is no hopeshe wants nothing to do with him. And one thing more: you should never return here as Orsino's messenger again, unless it is to report how he takes the bad news. Take the ring now.",  She took the ring of me. Ill none of it.  
twelfth-night-act-2-scene-2.json-line-3,She took that ring from me. I don't want it.,"   Come, sir, you peevishly threw it to her, and her will is it should be so returned.   [he throws down the ring]    If it be worth stooping for, there it lies in your eye. If not, be it his that finds it.   "
twelfth-night-act-2-scene-2.json-line-4,"Come, sir, you rudely threw it to her, and she wants it to be returned just as rudely. [he throws down the ring] If it's worth stooping to pick up, there it is where you can see it. If not, let whoever finds it first have it.","   I left no ring with her. What means this lady?    Fortune forbid my outside have not charmed her!    She made good view of me, indeed so much    That sure methought her eyes had lost her tongue,    For she did speak in starts distractedly.    She loves me, sure! The cunning of her passion    Invites me in this churlish messenger.    None of my lords ring? Why, he sent her none.    I am the man.   If it be so, as tis,    Poor lady, she were better love a dream.    Disguise, I see thou art a wickedness,    Wherein the pregnant enemy does much.    How easy is it for the proper false    In womens waxen hearts to set their forms!    Alas, our frailty is the cause, not we,    For such as we are made of, such we be.    How will this fadge? My master loves her dearly,    And I, poor monster, fond as much on him,    And she, mistaken, seems to dote on me.    What will become of this? As I am man,    My state is desperate for my masters love.    As I am woman, now, alas the day,    What thriftless sighs shall poor Olivia breathe!    O time, thou must untangle this, not I.    It is too hard a knot for me to untie!   "
twelfth-night-act-2-scene-3.json-line-0,"Come, Sir Andrew. To be still awake after midnight is to be up early in the morning, and you surely know that waking up at dawn is supposed to be healthy","  Nay, my troth, I know not. But I know to be up late is to be up late.  "
twelfth-night-act-2-scene-3.json-line-1,"No, truly, I don't know. But I do know that to be up late is to be up late.","   A false conclusion. I hate it as an unfilled can.   To be up after midnight and to go to bed then, is early, sothat to go to bed after midnight is to go to bed betimes.   Does not our life consist of the four elements?   "
twelfth-night-act-2-scene-3.json-line-2,"A false conclusion. I hate your logic like I hate an empty wine goblet. To stay up past midnight means going to bed in the early morning, so therefore to stay up past midnight is to go to bed early. Doesn't life consist of the four elementsfire, water, earth, and air?","  Faith, so they say, but I think it rather consists of eating and drinking.  "
twelfth-night-act-2-scene-3.json-line-3,"Well, that's what they say, but I think life consists of eating and drinking.","  Thou'rt a scholar. Let us therefore eat and drink. Marian,I say! A stoup of wine!  "
twelfth-night-act-2-scene-3.json-line-4,"You're a smart man. Let us eat and drink then. Maria, I say! Bring us a big mug of wine!","  Here comes the fool, i' faith.  "
twelfth-night-act-2-scene-3.json-line-5,"Here comes the fool, actually.","  How now, my hearts! Did you never see the picture of WeThree?  "
twelfth-night-act-2-scene-3.json-line-6,"How's it going, my sweethearts! We are like that picture ""We Three""three fools together.","  Welcome, ass. Now lets have a catch.  "
twelfth-night-act-2-scene-3.json-line-7,"Welcome, you jackass. Now sing us a song.","   By my troth, the fool has an excellent breast. I had rather than forty shillings I had such a leg, and so sweet a breath to sing, as the fool has.   [To th    e  FOOL   ]   In sooth, thou wast in very gracious fooling last night when thou spokest of Pigrogromitus, of the Vapians passing the equinoctial of Queubus. 'Twas very good, i' faith.   I sent thee sixpence for thy leman. Hadst it?   "
twelfth-night-act-2-scene-3.json-line-8,"I swear, the fool has an excellent voice. I would give forty shillings to have legs like his and his beautiful singing voice. [To the FOOL] Truly, that was some elegant fooling last night when you spoke that astrological nonsense about Pigrogromitus, and the Vapians passing the equinoctial of Queubus. It was very funny, really. I sent you some money to spend on your sweetheart. Did you get it?","   I did impeticos thy gratillity, for Malvolios nose is no whipstock.   My lady has a white hand, and the Myrmidons are no bottle-ale houses.   "
twelfth-night-act-2-scene-3.json-line-9,"I put your little gift in my pocket, for Malvolio can't keep his nose out of anything. My lady has lovely white hands, and ancient warriors aren't low class taverns, you know.","  Excellent! Why, this is the best fooling when all is done.Now, a song.  "
twelfth-night-act-2-scene-3.json-line-10,"Excellent! Why, this nonsense talk is the best kind of fooling when all's said and done. Now sing us a song.",   [giving money to th    e  FOOL   ]  Come on. There is sixpence for you. Lets have a song.  
twelfth-night-act-2-scene-3.json-line-11,[Giving money to the FOOL] Come on. Here's sixpence for you. Let's have a song.,   [giving money to the   FOOL   ]   Theres a testril of me too. If one knight give a  
twelfth-night-act-2-scene-3.json-line-12,[Giving money to the FOOL] There's money from me too. If one knight gives a,  Would you have a love song or a song of good life?  
twelfth-night-act-2-scene-3.json-line-13,Do you want a love song or a drinking song?,"  A love song, a love song.  "
twelfth-night-act-2-scene-3.json-line-14,"A love song, a love song.","  Ay, ay. I care not for good life.  "
twelfth-night-act-2-scene-3.json-line-15,"Yes, yes. I don't care about virtuous living.","   [sings]    O mistress mine, where are you roaming?    O, stay and hear! Your true loves coming,    That can sing both high and low:    Trip no further, pretty sweeting.    Journeys end in lovers meeting,    Every wise mans son doth know.   "
twelfth-night-act-2-scene-3.json-line-16,"[Singing]Oh my mistress, where are you roaming?Oh, stay and listen! Your true love's coming:He can sing both high and low.Travel no more, my pretty sweetheart.Journeys end when lovers meet,As every wise man's son should know.","  Excellent good, i' faith.  "
twelfth-night-act-2-scene-3.json-line-17,"That was excellent, truly.","  Good, good.  "
twelfth-night-act-2-scene-3.json-line-18,"Good, good.","   [sings]    What is love? 'Tis not hereafter.    Present mirth hath present laughter.    Whats to come is still unsure.    In delay there lies no plenty.    Then come kiss me, sweet and twenty.    Youths a stuff will not endure.   "
twelfth-night-act-2-scene-3.json-line-19,[Singing]What is love? It's not the future.Joy in the present means present laughter.What's to come is still unsure.There's no reward for wasting time.So come kiss me while you're sweet and twenty.Youthful beauty will not endure.,"  A mellifluous voice, as I am true knight.  "
twelfth-night-act-2-scene-3.json-line-20,A sweet voice if I ever heard one.,  A contagious breath.  
twelfth-night-act-2-scene-3.json-line-21,A catchy song.,"  Very sweet and contagious, i' faith.  "
twelfth-night-act-2-scene-3.json-line-22,"Yes, both sweet and catchy, truly.","   To hear by the nose, it is dulcet in contagion. But shall we make the welkin dance indeed?   Shall we rouse the night owl in a catch that will draw three souls out of one weaver? Shall we do that?   "
twelfth-night-act-2-scene-3.json-line-23,"If we could hear with our noses, his plague-breath would be sweet indeed. But will we make the sky dance with our antics? Will we wake up the night owl and sing loud enough to make people pray? Will we?","  An you love me, lets do t. I am dog at a catch.  "
twelfth-night-act-2-scene-3.json-line-24,"If we're friends, let's do it. I am dog at singing catches.","  By 'r lady, sir, and some dogs will catch well.  "
twelfth-night-act-2-scene-3.json-line-25,We'll do it thensome dogs are good at playing catch.,  Most certain. Let our catch be Thou Knave.  
twelfth-night-act-2-scene-3.json-line-26,"Certainly. Let our catch be ""You Villain.""","  Hold thy peace, thou knave, knight? I shall be constrained in t to call thee knave, knight.  "
twelfth-night-act-2-scene-3.json-line-27,"You mean ""Shut your mouth, you villain,"" right? If we sing that then I'll have to call you a villain, knight.","  'Tis not the first time I have constrained one to call meknave. Begin, Fool. It begins Hold thy peace.  "
twelfth-night-act-2-scene-3.json-line-28,"It won't be the first time someone has had to call me ""villain."" You begin, Fool. It begins, ""Shut your mouth.""",  I shall never begin if I hold my peace.  
twelfth-night-act-2-scene-3.json-line-29,I won't ever begin if I shut my mouth.,"  Good, i' faith. Come, begin.  "
twelfth-night-act-2-scene-3.json-line-30,"That's a good one. But come on, begin.","   What a caterwauling do you keep here!   If my lady have not called up her steward Malvolio and bid him turn you out of doors, never trust me.   "
twelfth-night-act-2-scene-3.json-line-31,What a racket you're making out here! My lady Olivia called up her steward Malvolio and told him to kick you out of the houseit's true.,"   My ladys a Cataian. We are politicians, Malvolios a Peg- a-Ramsey, and    (sings) Three merry men be we.    Am notI consanguineous? Am I not of her blood? Tillyvally! Lady!   (    sings) There dwelt a man in Babylon, lady, lady!    "
twelfth-night-act-2-scene-3.json-line-32,"My lady Olivia's a trickster, we are clever plotters, Malvolio's a loose woman, and [singing] We are three merry men. Aren't we related? I'm Olivia's uncle, right? Well la-dee-da! ""Lady!"" [singing]There lived a man in Babylon, lady, lady!","  Beshrew me, the knights in admirable fooling.  "
twelfth-night-act-2-scene-3.json-line-33,"My my, the knight's very good at playing the fool.","  Ay, he does well enough if he be disposed, and so do I too.He does it with a better grace, but I do it more natural.  "
twelfth-night-act-2-scene-3.json-line-34,"Yes, he's good enough when he feels like it, and I am too. He has more experience, but it comes to me naturally.",   (sings) O' the twelfth day of December   
twelfth-night-act-2-scene-3.json-line-35,[Singing] On the twelfth day of December,"  For the love o' God, peace!  "
twelfth-night-act-2-scene-3.json-line-36,"For the love of God, be quiet!","   My masters, are you mad? Or what are you?   Have you no wit, manners, nor honesty but to gabble like tinkers at this time of night?   Do you make an alehouse of my ladyshouse, that you squeak out your coziers' catches without any mitigation or remorse of voice?   Is there no respect of place, persons, nor time in you?   "
twelfth-night-act-2-scene-3.json-line-37,"Masters, are you crazy? What's wrong with you? Have you no wit, manners, or honesty, that you're making such a racket at this time of night? Are you trying to turn my lady's house into a noisy tavern by singing these rowdy songs without bothering to lower your voices at all? Do you have no respect for people, this place, or this time of night?","  We did keep time, sir, in our catches. Sneck up!  "
twelfth-night-act-2-scene-3.json-line-38,"We did respect the time, sir, in the beat of our songs. So go hang yourself!","   Sir Toby, I must be round with you.   My lady bade me tell you, that, though she harbors you as her kinsman, shes nothing allied to your disorders.   If you can separate yourself and your misdemeanors, you are welcometo the house. If not, an it would please you to take leave of her, she is very willing to bid you farewell.   "
twelfth-night-act-2-scene-3.json-line-39,"Sir Toby, I must be plain with you. My lady told me to tell you that she lets you stay here because you're her relative, but she doesn't approve of your disorderly behavior. If you can start cleaning yourself up, you are welcome to stay in the house, but if not, and you would prefer to leave, then my lady would be glad to bid you farewell.","   (sings) Farewell, dear heart, since I must needs be gone.   "
twelfth-night-act-2-scene-3.json-line-40,"[Singing] Farewell, sweetheart, since I have to go now.","  Nay, good Sir Toby.  "
twelfth-night-act-2-scene-3.json-line-41,"No, good Sir Toby.",  (  sings  )  His eyes do show his days are almost done.   
twelfth-night-act-2-scene-3.json-line-42,[Singing] His eyes do show that his life is almost over.,  Is t even so?  
twelfth-night-act-2-scene-3.json-line-43,Is this really happening?,  (  sings  )  But I will never die.   
twelfth-night-act-2-scene-3.json-line-44,[Singing] But I will never die.,"  (  sings  )  Sir Toby, there you lie.   "
twelfth-night-act-2-scene-3.json-line-45,"[Singing] Sir Toby, that's a lie.",  This is much credit to you.  
twelfth-night-act-2-scene-3.json-line-46,This isn't helping your case.,   (sings) Shall I bid him go?   
twelfth-night-act-2-scene-3.json-line-47,[Singing] Should I tell him to go?,   (sings) What an if you do?   
twelfth-night-act-2-scene-3.json-line-48,[Singing] And what if you do?,"   (sings) Shall I bid him go, and spare not?   "
twelfth-night-act-2-scene-3.json-line-49,"[Singing] Should I tell him to go, and not spare his feelings?","   (sings) O no, no, no, no, you dare not.   "
twelfth-night-act-2-scene-3.json-line-50,"[Singing] Oh no, no, no, no, don't you dare.","   Out o' tune, sir. You lie.   Art any more than a steward?   Dost thou think, because thou art virtuous, there shallbe no more cakes and ale?   "
twelfth-night-act-2-scene-3.json-line-51,"You're out of tune, sir. You lie. [To MALVOLIO] You're nothing more than a steward. Do you think that just because you are boring and virtuous, food and wine will disappear?","  Yes, by Saint Anne, and ginger shall be hot i' the mouth too.  "
twelfth-night-act-2-scene-3.json-line-52,"By Saint Anne, we'll have spiced ale too.","  Thou'rt i' the right. Go, sir, rub your chain with crumbs. A stoup of wine, Maria!  "
twelfth-night-act-2-scene-3.json-line-53,"You've got the right idea. [To MALVOLIO] Go rub your steward's chain in some crumbs, sir. Maria, bring us more wine!","   Mistress Mary, if you prized my ladys favor at anything more than contempt, you would not give means for this uncivil rule.   She shall know of it, by this hand.   "
twelfth-night-act-2-scene-3.json-line-54,"Miss Maria, if you care at all about Lady Olivia's approval, then you won't bring more wine and contribute to this boorish behavior. She'll hear about thisI'll tell her.",  Go shake your ears!  
twelfth-night-act-2-scene-3.json-line-55,Go wiggle your donkey's ears.,"   'Twere as good a deed as to drink when a mans a-hungry,   to challenge him the field and then to break promise with him and make a fool of him.   "
twelfth-night-act-2-scene-3.json-line-56,Making a fool out of that man would be as virtuous a deed as giving wine to the thirsty. I could challenge him to a duel and then not show upthat might work.,"  Do t, knight. Ill write thee a challenge. Or Ill deliver thy indignation to him by word of mouth.  "
twelfth-night-act-2-scene-3.json-line-57,"Do it, knight. I'll write a letter challenging him on your behalf. Or I'll tell him your insults myself.","   Sweet Sir Toby, be patient for tonight. Since the youthof the counts was today with thy lady, she is much outof quiet.   For Monsieur Malvolio, let me alone with him.If I do not gull him into a nayword and make him a common recreation, do not think I have wit enough to liestraight in my bed.   I know I can do it.   "
twelfth-night-act-2-scene-3.json-line-58,"Sweet Sir Toby, be patient for tonight. Ever since the Duke's young messenger visited Lady Olivia, she's been in a strange mood. And as for Mister Malvolio, let me take care of him. If I can't trick him into making a fool of himself and turn him into a big joke, then I'm not even smart enough to lie straight in my bed. I know I can do it.","  Possess us, possess us, tell us something of him.  "
twelfth-night-act-2-scene-3.json-line-59,"Give us the facts, give us the factstell us something about him.","  Marry, sir, sometimes he is a kind of puritan.  "
twelfth-night-act-2-scene-3.json-line-60,"Well, sir, sometimes he acts like a Puritanopposed to anything fun.","  O, if I thought that, Id beat him like a dog!  "
twelfth-night-act-2-scene-3.json-line-61,"Oh, I'd beat him like a dog for that!","  What, for being a puritan? Thy exquisite reason, dear knight?  "
twelfth-night-act-2-scene-3.json-line-62,"What, for being a Puritan? And what's your far-fetched reason for that, dear knight?","  I have no exquisite reason for t, but I have reason good enough.  "
twelfth-night-act-2-scene-3.json-line-63,"I don't have a far-fetched reason for it, but my reason is good enough.","   The devil a puritan that he is, or anything constantly,but a time-pleaser;   an affectioned ass that cons state without book and utters it by great swarths;   the best persuaded of himself, so crammed, as he thinks, with excellencies, that it is his grounds of faith that all that look on him love him.   And on that vice in him will my revenge find notable cause to work.   "
twelfth-night-act-2-scene-3.json-line-64,"He's not always a Puritan, though. He doesn't remain anything for long, except for a flatterer and a yes-man, an affected jackass who tries to talk like the nobility. He has such a high opinion of himself and thinks he's so crammed full of excellent qualities that he's sure everyone loves him. And that's the weakness that I'll use to get my revenge on him.",  What wilt thou do?  
twelfth-night-act-2-scene-3.json-line-65,What will you do?,"   I will drop in his way some obscure epistles of love,    wherein by the color of his beard, the shape of his leg,the manner of his gait, the expressure of his eye, forehead, and complexion, he shall find himself most feelingly personated.   I can write very like my lady yourniece: on a forgotten matter we can hardly make distinction of our hands.   "
twelfth-night-act-2-scene-3.json-line-66,"I'll drop some mysterious love letters in his path. They'll describe the color of his beard, the shape of his legs, the way he walks, and the expression of his eyes, forehead, and complexionso he'll be sure that they're addressed to him. I can make my handwriting look just like your niece Lady Olivia's. Sometimes we can't tell our writing apart.",  Excellent! I smell a device.  
twelfth-night-act-2-scene-3.json-line-67,Excellent! I can smell the trick.,  I have t in my nose too.  
twelfth-night-act-2-scene-3.json-line-68,I smell it too.,"  He shall think, by the letters that thou wilt drop, that they come from my niece, and that shes in love with him.  "
twelfth-night-act-2-scene-3.json-line-69,"He'll think, based on the letters you drop, that they come from my niece, and assume that she's in love with him.","  My purpose is, indeed, a horse of that color.  "
twelfth-night-act-2-scene-3.json-line-70,"My purpose is indeed a horse of that color, so to speak.",  And your horse now would make him an ass.  
twelfth-night-act-2-scene-3.json-line-71,And your horse would now make him into a jackass.,"  Ass, I doubt not.  "
twelfth-night-act-2-scene-3.json-line-72,"Yes, you jackass.","  Oh, twill be admirable!  "
twelfth-night-act-2-scene-3.json-line-73,"Oh, it's going to be great!","   Sport royal, I warrant you.   I know my physic will work with him.   I will plant you two, and let the fool make a third, where he shall find the letter. Observe his construction of it.   For this night, to bed, and dream onthe event. Farewell.   "
twelfth-night-act-2-scene-3.json-line-74,"It will be royal fun, I promise you. I know my medicine will work on him. You two will hide, along with the Fool, in the place where I'll leave the letter. Then you can observe how he interprets it. But for tonight, it's time to go to bed and dream about this plan. Farewell.","  Good night, Penthesilea.  "
twelfth-night-act-2-scene-3.json-line-75,"Good night, queen of the Amazons.","  Before me, shes a good wench.  "
twelfth-night-act-2-scene-3.json-line-76,She's a good wenchI swear.,"  Shes a beagle, true-bred, and one that adores me. Whato' that?  "
twelfth-night-act-2-scene-3.json-line-77,"She's a little purebred hunting hound, and she adores me. What of it?",  I was adored once too.  
twelfth-night-act-2-scene-3.json-line-78,"Someone once adored me, too.","  Lets to bed, knight. Thou hadst need send for more money.  "
twelfth-night-act-2-scene-3.json-line-79,"Let's go to bed, knight. You need to send for some more money.","  If I cannot recover your niece, I am a foul way out.  "
twelfth-night-act-2-scene-3.json-line-80,"If I don't marry your niece, then I'm going to be in horrible financial trouble.","  Send for money, knight. If thou hast her not i' the end, call me Cut.  "
twelfth-night-act-2-scene-3.json-line-81,"Send for more money, knight. If you don't end up with her in the end, then I'm a fool.","  If I do not, never trust me, take it how you will.  "
twelfth-night-act-2-scene-3.json-line-82,"If I don't, never trust me againinterpret that how you want to.","  Come, come, Ill go burn some sack. 'Tis too late to goto bed now. Come, knight. Come, knight.  "
twelfth-night-act-2-scene-4.json-line-0,"Give me some music. [Music plays] Now, good morning, friends. [To VIOLA]  Now, good Cesario, have them play that old-fashioned song we heard last night. It helped ease my passion and made me feel better, more than the silly songs and memorized words of these fast-paced modern times. Come, have them sing just one verse at least.","  He is not here, so please your lordship, that should sing it.  "
twelfth-night-act-2-scene-4.json-line-1,"Forgive me, my lord, but the man who should sing it isn't here.",  Who was it?  
twelfth-night-act-2-scene-4.json-line-2,Who is that?,"  Feste, the jester, my lord, a fool that the lady Olivias father took much delight in. He is about the house.  "
twelfth-night-act-2-scene-4.json-line-3,"Feste the jester, my lord, a fool that Olivia's father used to like. He's somewhere in the house.","  Seek him out, and play the tune the while.  "
twelfth-night-act-2-scene-4.json-line-4,"Go find him, and in the meantime you all play the tune.","  (  t    o  VIOLA   )   Come hither, boy. If ever thou shalt love,    In the sweet pangs of it remember me;    For such as I am, all true lovers are,    Unstaid and skittish in all motions else    Save in the constant image of the creature    That is beloved.   How dost thou like this tune?   "
twelfth-night-act-2-scene-4.json-line-5,"[To VIOLA] Come here, boy. If you ever fall in love, remember me when you feel its bittersweet pangs. Because the way I am now is the way all true lovers aremoody and fickle in every emotion, constant only in imagining the face of the person they love. How do you like this song?",  It gives a very echo to the seatWhere Love is throned.  
twelfth-night-act-2-scene-4.json-line-6,It echoes poignantly in the heart.,"   Thou dost speak masterly.    My life upon t, young though thou art, thine eye    Hath stayd upon some favor that it loves.    Hath it not, boy?   "
twelfth-night-act-2-scene-4.json-line-7,"You speak well. I'd bet my life that, young as you are, you've fallen in love with a woman before. Am I right, boy?","  A little, by your favor.  "
twelfth-night-act-2-scene-4.json-line-8,"A little bit, sir.",  What kind of woman ist?  
twelfth-night-act-2-scene-4.json-line-9,What kind of woman is she?,  Of your complexion.  
twelfth-night-act-2-scene-4.json-line-10,She looks something like you.,"  She is not worth thee, then. What years, i' faith?  "
twelfth-night-act-2-scene-4.json-line-11,"She's not worthy of you, then. How old is she?","  About your years, my lord.  "
twelfth-night-act-2-scene-4.json-line-12,"About your age, my lord.","   Too old by heaven. Let still the woman take    An elder than herself.   So wears she to him,    So sways she level in her husbands heart.    For, boy, however we do praise ourselves,    Our fancies are more giddy and unfirm,    More longing, wavering, sooner lost and worn,    Than womens are.   "
twelfth-night-act-2-scene-4.json-line-13,"Then she's too old, by heaven. A woman should be with a man older than she is, so she can adapt herself to her husband and keep his love constant. We men praise ourselves, boy, but in reality we are more fickle and inconstant in love than women areour desires waver and disappear sooner and more frequently.","  I think it well, my lord.  "
twelfth-night-act-2-scene-4.json-line-14,"I think you're right, my lord.","   Then let thy love be younger than thyself,    Or thy affection cannot hold the bent.  For women are as roses, whose fair flowerBeing once displayed, doth fall that very hour.  "
twelfth-night-act-2-scene-4.json-line-15,"Then your beloved should be younger than you are, or you won't be able to maintain your feelings for her. Women are like roses, whose beauty is greatest in the same hour that they fall from the stem and decay.","  And so they are. Alas, that they are so, To die even when they to perfection grow!  "
twelfth-night-act-2-scene-4.json-line-16,So they are. It's too bad that this is how it isbeauty starts to die just as it reaches its perfection!,"   O, fellow, come, the song we had last night.    Mark it, Cesario, it is old and plain;    The spinsters and the knitters in the sun    And the free maids that weave their thread with bones    Do use to chant it   . It is silly sooth,    And dallies with the innocence of love,    Like the old age.   "
twelfth-night-act-2-scene-4.json-line-17,"Oh, you fellow, come sing the song we heard last night. Listen closely to it, Cesario, it's a simple old song. The wool spinners and knitters used to sing it while they sewed, and innocent maidens recited it over their weaving. It tells the simple truth about the innocence of love, as it was in the good old days.","  Are you ready, sir?  "
twelfth-night-act-2-scene-4.json-line-18,"Are you ready, sir?","  Ay; prithee, sing.  "
twelfth-night-act-2-scene-4.json-line-19,"Yes; please, sing.","   [sings]    Come away, come away, death,    And in sad cypress let me be laid.    Fly away, fly away breath,    I am slain by a fair cruel maid.    My shroud of white, stuck all with yew,    O, prepare it!    My part of death, no one so true    Did share it.    Not a flower, not a flower sweet    On my black coffin let there be strown.    Not a friend, not a friend greet    My poor corpse, where my bones shall be thrown.    A thousand thousand sighs to save,    Lay me, O, where    Sad true lover never find my grave,    To weep there!   "
twelfth-night-act-2-scene-4.json-line-20,"[Singing]Come now, come now death,And let me be laid in a cypress coffin.Fly away, fly away breath,I've been killed by a fair, cruel girl.My shroud of white, adorned with yew sprigs,Oh, prepare it for me!No one as faithful as IHas ever died like me.Throw no flowers, no sweet flowersUpon my black coffin.Let no friends, no friends seeMy poor corpse, or my scattered bones.Save your thousand sighs of mourning,And bury me, Oh, whereNo sad true lovers can find my grave,To weep there!",   [giving money]  Theres for thy pains.  
twelfth-night-act-2-scene-4.json-line-21,[Giving the FOOL money] That's for your trouble.,"  No pains, sir. I take pleasure in singing, sir.  "
twelfth-night-act-2-scene-4.json-line-22,"It was no trouble, sir. I take pleasure in singing, sir.",  Ill pay thy pleasure then.  
twelfth-night-act-2-scene-4.json-line-23,"I'll pay you for your pleasure, then.","  Truly, sir, and pleasure will be paid, one time or another.  "
twelfth-night-act-2-scene-4.json-line-24,"All right then, sir. We all pay for our pleasures eventually.",  Give me now leave to leave thee.  
twelfth-night-act-2-scene-4.json-line-25,Allow me to let you leave now.,"   Now, the melancholy god protect thee, and the tailor make thy doublet of changeable taffeta, for thy mind is a very opal.   I would have men of such constancy put to sea, that their business might be everything and their intent everywhere, for thats it that always makes a good voyage of nothing. Farewell.   "
twelfth-night-act-2-scene-4.json-line-26,"May the god of melancholy watch over you, and may a tailor make you a jacket of opal, for your mind changes like the colors of an opal. Men as changeable as you should be put out to sea, where they can make everything their business and scatter their ideas everywhere, drifting about on the changeable wavesthat's how you make a good voyage out of nothing. Farewell.",  Let all the rest give place.  
twelfth-night-act-2-scene-4.json-line-27,The rest of you can leave too.,"   Once more, Cesario,    Get thee to yond same sovereign cruelty.    Tell her my love, more noble than the world,    Prizes not quantity of dirty lands;    The parts that fortune hath bestowed upon her,    Tell her, I hold as giddily as fortune;    But tis that miracle and queen of gems    That nature pranks her in attracts my soul.   "
twelfth-night-act-2-scene-4.json-line-28,"Once more, Cesario, go visit that supremely cruel woman. Tell her that my love is more noble than anything else in the world, and has nothing to do with her property or the riches she has inherited. Tell her that the fortune I value the most is her gem-like beauty, which is priceless and attracts my helpless soul.","  But if she cannot love you, sir?  "
twelfth-night-act-2-scene-4.json-line-29,"But if she cannot love you, sir?",  I cannot be so answerd.  
twelfth-night-act-2-scene-4.json-line-30,I cannot accept that answer.,"   Sooth, but you must.    Say that some lady, as perhaps there is,    Hath for your love a great a pang of heart    As you have for Olivia.   You cannot love her.    You tell her so. Must she not then be answered?   "
twelfth-night-act-2-scene-4.json-line-31,"Truly, but you must. Imagine a ladywho probably exists somewherewho loves you just as passionately as you love Olivia. But you cannot love her, and you tell her so. Doesn't she have to accept your answer then?","   There is no womans sides    Can bide the beating of so strong a passion    As love doth give my heart.   No womans heart    So big, to hold so much. They lack retention.    Alas, their love may be called appetite,    No motion of the liver, but the palate,    That suffer surfeit, cloyment, and revolt;    But mine is all as hungry as the sea,    And can digest as much.   Make no compare    Between that love a woman can bear me    And that I owe Olivia.   "
twelfth-night-act-2-scene-4.json-line-32,"There is no woman strong enough to withstand the passion of love that's in my heart. No woman's heart is big enough to hold so much emotion. Women can't carry too much. Alas, love for them is just a shallow appetitea matter of taste, not a matter of the heart. If they try to eat too much, they get sick, but my love is as insatiable as the sea, and can swallow just as much as the ocean. Don't compare my love for Olivia to any love a woman could have for me.","  Ay, but I know  "
twelfth-night-act-2-scene-4.json-line-33,"Yes, but I know",  What dost thou know?  
twelfth-night-act-2-scene-4.json-line-34,What do you know?,"   Too well what love women to men may owe.    In faith, they are as true of heart as we.    My father had a daughter loved a man    As it might be, perhaps, were I a woman,    I should your lordship.   "
twelfth-night-act-2-scene-4.json-line-35,"I know too well how strongly a woman can love a man. Really, their hearts are as true as ours are. My father had a daughter who loved a man just as strongly as I might love you, if I were a woman.",  And whats her history?  
twelfth-night-act-2-scene-4.json-line-36,And what's her story?,"   A blank, my lord. She never told her love,    But let concealment, like a worm i' the bud,    Feed on her damask cheek.   She pined in thought,    And with a green and yellow melancholy    She sat like patience on a monument,    Smiling at grief.   Was not this love indeed?    We men may say more, swear more, but indeed    Our shows are more than will,   for still we prove    Much in our vows, but little in our love.   "
twelfth-night-act-2-scene-4.json-line-37,"Her story is blank, my lord. She never spoke of her love, but kept her passion concealed. It tormented her from the inside, like a worm trapped inside a closed flower bud, and fed on her outer beauty until it faded. She pined away quietly and sadly, and sat like a sculpture of patience itself, smiling despite her grief. Now wasn't this true love? We men might say more and promise more, but indeed our words are stronger than our passions. We are good at making vows of love, but worse at keeping them.","  But died thy sister of her love, my boy?  "
twelfth-night-act-2-scene-4.json-line-38,"But did your sister die of her love, my boy?","   I am all the daughters of my fathers house,    And all the brothers tooand yet I know not.    Sir, shall I to this lady?   "
twelfth-night-act-2-scene-4.json-line-39,"I am all of my father's daughters, and all of his sons tooand yet I'm not certain of that. Sir, should I go see this lady then?","  Ay, thats the theme.To her in haste. Give her this jewel. SayMy love can give no place, bide no denay.  [he hands her a jewel]   "
twelfth-night-act-2-scene-5.json-line-0,"Come along, Mister Fabian.","  Nay, Ill come. If I lose a scruple of this sport, let me be boiled to death with melancholy.  "
twelfth-night-act-2-scene-5.json-line-1,"I'm coming, don't worry. If I miss the tiniest bit of this joke, may I get boiled to death.",  Wouldst thou not be glad to have the niggardly rascallysheep-biter come by some notable shame?  
twelfth-night-act-2-scene-5.json-line-2,"Won't you be glad to see that pretentious, rascally dog get humiliated?","  I would exult, man. You know, he brought me out o' favor with my lady about a bear-baiting here.  "
twelfth-night-act-2-scene-5.json-line-3,"I'll rejoice, man. You know, he got me in trouble with my lady Olivia once, when I held a bear-baiting here.","  To anger him, well have the bear again, and we will fool him black and blue. Shall we not, Sir Andrew?  "
twelfth-night-act-2-scene-5.json-line-4,"We'll bring the bear back just to make him angry then, and we'll make a fool of him until he's ruined. Won't we, Sir Andrew?","  An we do not, it is pity of our lives.  "
twelfth-night-act-2-scene-5.json-line-5,"If we don't, it will be the worst mistake of our lives.",  Here comes the little villain.  
twelfth-night-act-2-scene-5.json-line-6,Here comes the little villain.,"  How now, my metal of India?  "
